          it       t  truncado con cos sigmap(n) a(i)                     emegas(i)               emepla(i)/5.7d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
        1222   200401.00000000000        1.9471192155311561        0.0000000000000000       0.26807700440432636        589799602.64979184        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1222   200401.00000000000        2.0605011377687665        0.0000000000000000       0.17403132465930035        516387841.99534333        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1222   200401.00000000000        2.3306602736959432        0.0000000000000000        5.7303025360835751E-002   361149636.34989399        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1222   200401.00000000000        2.5324621600774866        0.0000000000000000        8.8016359174160369E-002   417089989.24230802        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1264   204601.00000000000       0.76170843089857709        0.0000000000000000       0.14146978608277114        352148926.83422607        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1264   204601.00000000000       0.86797928229500942        0.0000000000000000        6.4545534608674654E-002   277334821.06355953        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1264   204601.00000000000        1.1883536000557975        0.0000000000000000        7.1585253736565282E-002   301883948.47293025        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1264   204601.00000000000        1.8079195440093809        0.0000000000000000       0.39224661316454212        662537858.41171062        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1264   204601.00000000000        1.9459418474971684        0.0000000000000000       0.27927457431961034        597894523.14951825        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1264   204601.00000000000        2.0598757132594856        0.0000000000000000       0.18116805205772427        523347750.51130259        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1264   204601.00000000000        2.3304496802545218        0.0000000000000000        6.0310751583499494E-002   367355800.65429652        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1264   204601.00000000000        2.5321265029254851        0.0000000000000000        9.1619703798878876E-002   422702253.68763119        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1307   208901.00000000000       0.76118945570455410        0.0000000000000000       0.14156024649914620        352223968.61672533        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1307   208901.00000000000       0.86769010196374663        0.0000000000000000        6.4934385576905798E-002   277890583.93553776        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1307   208901.00000000000        1.1880685234113584        0.0000000000000000        7.3145736425960922E-002   304061052.24116701        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1307   208901.00000000000        1.8064085757595498        0.0000000000000000       0.40573987260336503        670045500.54240024        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1307   208901.00000000000        1.9446864923923148        0.0000000000000000       0.29091814744731814        606085606.78115058        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1307   208901.00000000000        2.0592097347791634        0.0000000000000000       0.18860777380456351        530411241.41965425        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1307   208901.00000000000        2.3302229612211760        0.0000000000000000        6.3483155244601963E-002   373682071.35779840        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        1307   208901.00000000000        2.5317687117568548        0.0000000000000000        9.5394491650069663E-002   428425893.75500089        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
